order_id,customer_id,order_timestamp,archetype,account_age_days,lifetime_orders_before,lifetime_returns_before,returns_last_7_days,returns_last_90_days,orders_last_30_days,has_previous_order,current_order_value,average_order_value,product_category,item_count,delivery_confirmed,return_hours_after_delivery,selected_return_reason,return_reason_changed,same_reason_multiple_products,refund_requested_before_pickup,accounts_on_same_device,accounts_on_same_address,payment_method,shipping_billing_address_mismatch,payment_method_is_novel,contacted_support_before_return,previous_return_claims_last_15_days,support_contacts,return_requested,refund_issued,is_return_abuse,is_chargeback,raw_risk_score,risk_score_0_1,customer_history_score,current_order_score,return_behavior_score,network_score,transaction_score,support_score,score_customer_history_new_account,score_customer_history_low_lifetime_orders,score_customer_history_lifetime_return_order_ratio,score_customer_history_returns_last_7_days,score_customer_history_returns_last_90_days,score_customer_history_orders_last_30_days,score_current_order_order_value,score_current_order_product_category,score_current_order_repeat_item_count,score_return_behavior_return_requested_after_delivery,score_return_behavior_other_return_reason,score_return_behavior_return_reason_changed,score_return_behavior_same_reason_multiple_products,score_return_behavior_refund_requested_before_pickup,score_network_accounts_on_same_device,score_network_accounts_on_same_address,score_transaction_cash_on_delivery,score_transaction_shipping_billing_address_mismatch,score_transaction_payment_method_novelty,score_support_no_support_contact_before_return,score_support_previous_return_claims_last_15_days,risk_band
ORD_035363,CUST_00623,2026-03-31 08:21:00.000000,normal,178,27,0,0,0,26,True,1553.65,1860.99,Consumer Electronics,3,1,,,0,0,0,1,1,Wallet,0,0,1,0,0,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_038075,CUST_00554,2026-03-31 08:21:00.000000,normal,812,46,0,0,0,45,True,2756.76,2686.51,Footwear,3,1,,,0,0,0,1,1,UPI,0,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_038519,CUST_00993,2026-03-31 08:21:00.000000,normal,453,27,0,0,0,27,True,3253.63,2090.6,Consumer Electronics,4,1,,,0,0,0,1,1,UPI,0,0,1,0,1,0,0,0,0,0.25,0.121951,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_039164,CUST_00470,2026-03-31 08:21:00.000000,normal,468,34,1,1,1,34,True,2253.72,2759.08,Footwear,1,1,,,0,0,0,1,1,Cash on Delivery,0,1,1,1,0,0,0,1,0,0.25,0.121951,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,low
ORD_039514,CUST_00345,2026-03-31 08:21:00.000000,normal,715,46,0,0,0,46,True,1989.09,2359.95,Accessories,4,1,17.04,Wrong item,0,0,0,1,1,Wallet,0,1,1,0,1,1,1,0,0,0.15,0.073171,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_039607,CUST_00115,2026-03-31 08:21:00.000000,frequent_legitimate,598,94,1,1,1,94,True,520.76,1902.13,Grocery,6,1,5.02,Quality issue,1,0,0,1,1,UPI,0,0,0,1,0,1,0,0,0,0.15,0.073171,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_040709,CUST_00933,2026-03-31 08:21:00.000000,normal,854,38,0,0,0,35,True,583.23,1783.54,Luxury Apparel,1,0,,,0,0,0,3,1,UPI,0,0,1,0,0,0,0,0,0,0.15,0.073171,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_042778,CUST_00150,2026-03-31 08:21:00.000000,normal,87,33,0,0,0,33,True,1929.99,2125.19,Apparel,1,1,,,0,0,0,1,1,UPI,0,0,1,0,1,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_043148,CUST_00408,2026-03-31 08:21:00.000000,normal,427,47,1,1,1,46,True,1275.46,1915.24,Gaming,2,1,,,0,0,0,1,1,Card,0,0,1,1,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_046050,CUST_00116,2026-03-31 08:21:00.000000,normal,429,30,0,0,0,28,True,1061.55,2483.61,Apparel,2,1,,,0,0,0,1,1,UPI,0,0,1,0,1,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_047291,CUST_00956,2026-03-31 08:21:00.000000,normal,859,56,1,1,1,53,True,629.77,2617.84,Accessories,1,1,,,0,0,0,1,1,Card,0,0,1,1,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_047692,CUST_00143,2026-03-31 08:21:00.000000,normal,848,36,1,0,1,34,True,1647.34,1929.55,Grocery,4,1,,,0,0,0,1,1,UPI,0,0,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_002927,CUST_00614,2026-03-31 08:22:00.000000,normal,532,5,0,0,0,2,True,1669.94,1649.89,Gaming,2,1,,,0,0,0,1,2,Card,0,0,1,0,1,0,0,0,0,0.1,0.04878,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,low
ORD_004114,CUST_00699,2026-03-31 08:22:00.000000,normal,722,6,0,0,0,4,True,1497.15,2501.92,Grocery,1,1,,,0,0,0,1,1,Card,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_004379,CUST_00458,2026-03-31 08:22:00.000000,normal,430,6,1,0,1,4,True,2190.57,2392.96,Accessories,4,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.05,0.02439,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_011098,CUST_00227,2026-03-31 08:22:00.000000,normal,435,9,1,0,1,9,True,1355.03,1855.07,Consumer Electronics,1,0,,,0,0,0,2,1,Wallet,0,1,1,0,0,0,0,0,1,0.25,0.121951,0.0,0.1,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_011143,CUST_00452,2026-03-31 08:22:00.000000,normal,961,11,0,0,0,4,True,2600.48,2089.55,Gaming,1,1,170.84,Damaged,0,0,0,1,1,UPI,0,0,1,0,2,1,1,0,0,0.15,0.073171,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_011855,CUST_00106,2026-03-31 08:22:00.000000,normal,754,12,0,0,0,12,True,738.54,2094.98,Grocery,1,1,,,0,0,0,1,1,Card,0,0,1,0,3,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_011944,CUST_00217,2026-03-31 08:22:00.000000,normal,263,10,0,0,0,10,True,1960.49,2532.23,Apparel,1,1,222.12,Damaged,0,0,0,1,2,UPI,0,1,1,0,1,1,1,0,0,0.4,0.195122,0.05,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,low
ORD_013033,CUST_00392,2026-03-31 08:22:00.000000,normal,258,7,0,0,0,7,True,4287.63,1738.78,Home Goods,1,1,,,0,0,0,1,1,Card,0,0,1,0,1,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_014626,CUST_00553,2026-03-31 08:22:00.000000,frequent_legitimate,887,27,2,1,2,27,True,2189.66,2577.91,Gaming,1,1,169.01,Size/fit,0,0,0,2,1,UPI,0,0,0,1,1,1,0,0,0,0.25,0.121951,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_014938,CUST_00679,2026-03-31 08:22:00.000000,normal,988,14,2,0,2,9,True,1995.7,2974.47,Home Goods,2,1,,,0,0,0,1,1,UPI,0,0,1,0,4,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_016104,CUST_00353,2026-03-31 08:22:00.000000,normal,483,12,0,0,0,9,True,4137.66,2514.57,Gaming,3,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_017594,CUST_00060,2026-03-31 08:22:00.000000,normal,655,18,0,0,0,18,True,1762.78,2320.9,Apparel,1,1,,,0,0,0,1,1,Card,0,0,1,0,0,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_017790,CUST_00263,2026-03-31 08:22:00.000000,normal,797,13,0,0,0,12,True,2308.23,1902.16,Gaming,2,1,,,0,0,0,1,1,Netbanking,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_019883,CUST_00246,2026-03-31 08:22:00.000000,normal,887,21,0,0,0,16,True,1711.6,2150.39,Home Goods,1,1,,,0,0,0,2,1,UPI,0,0,1,0,0,0,0,0,0,0.2,0.097561,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_022919,CUST_00180,2026-03-31 08:22:00.000000,frequent_legitimate,394,43,0,0,0,39,True,519.7,2197.74,Grocery,1,1,,,0,0,0,1,1,Card,1,0,1,0,0,0,0,0,0,0.15,0.073171,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,low
ORD_025053,CUST_00596,2026-03-31 08:22:00.000000,normal,321,16,1,0,1,14,True,1376.83,1900.68,Books,2,1,,,0,0,0,1,1,Card,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_031326,CUST_00708,2026-03-31 08:22:00.000000,normal,748,36,0,0,0,34,True,3249.8,2272.51,Footwear,2,1,19.41,Quality issue,0,0,0,1,1,Card,0,0,0,0,0,1,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_033997,CUST_00939,2026-03-31 08:22:00.000000,normal,128,28,1,0,1,25,True,2199.27,2384.9,Apparel,1,1,,,0,0,0,1,1,UPI,0,0,1,0,1,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_038183,CUST_00081,2026-03-31 08:22:00.000000,normal,201,39,2,0,2,38,True,1646.71,2541.64,Footwear,1,1,,,0,0,0,1,1,UPI,0,0,1,1,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_042297,CUST_00551,2026-03-31 08:22:00.000000,normal,272,35,1,0,1,33,True,4868.87,2012.56,Consumer Electronics,1,1,,,0,0,0,1,1,Card,0,0,1,0,1,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_042595,CUST_00672,2026-03-31 08:22:00.000000,coordinated_abuse,362,85,18,1,18,52,True,1944.13,3159.61,Home Goods,1,1,,,0,0,0,5,5,Card,0,0,1,3,1,0,0,1,0,0.3,0.146341,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,low
ORD_043835,CUST_00606,2026-03-31 08:22:00.000000,frequent_legitimate,771,64,1,0,1,63,True,7028.69,2018.14,Gaming,1,1,39.39,Damaged,0,0,0,3,1,Card,0,1,1,0,0,1,0,0,0,0.3,0.146341,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_047224,CUST_00359,2026-03-31 08:22:00.000000,normal,388,62,0,0,0,58,True,1457.64,2108.12,Luxury Cosmetics,1,1,,,0,0,0,1,3,Card,0,0,1,0,0,0,0,0,0,0.15,0.073171,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,low
ORD_047718,CUST_00072,2026-03-31 08:22:00.000000,frequent_legitimate,959,78,0,0,0,78,True,1304.18,1814.69,Gaming,4,1,,,0,0,0,1,1,UPI,1,0,1,0,0,0,0,0,0,0.15,0.073171,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,low
ORD_049213,CUST_00009,2026-03-31 08:22:00.000000,normal,539,51,1,1,1,51,True,1702.21,2176.54,Home Goods,1,1,,,0,0,0,1,2,UPI,0,0,1,1,0,0,0,0,0,0.15,0.073171,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,low
ORD_049541,CUST_00972,2026-03-31 08:22:00.000000,normal,884,41,2,1,2,37,True,2774.32,1841.68,Footwear,1,1,19.9,Damaged,0,0,0,1,1,UPI,0,0,0,1,0,1,1,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_002261,CUST_00496,2026-03-31 08:23:00.000000,normal,399,1,0,0,0,1,True,1211.54,2094.65,Books,1,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_004520,CUST_00085,2026-03-31 08:23:00.000000,normal,992,6,0,0,0,6,True,963.38,1835.14,Gaming,4,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_004956,CUST_00987,2026-03-31 08:23:00.000000,normal,699,4,0,0,0,4,True,3238.72,1876.59,Footwear,4,1,,,0,0,0,1,1,UPI,0,1,1,0,0,0,0,0,0,0.2,0.097561,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_007067,CUST_00331,2026-03-31 08:23:00.000000,normal,369,7,0,0,0,3,True,1636.53,3033.63,Apparel,2,1,,,0,0,0,1,1,Card,0,1,1,0,1,0,0,0,0,0.2,0.097561,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_008990,CUST_00358,2026-03-31 08:23:00.000000,normal,709,5,0,0,0,3,True,3035.31,1534.4,Books,1,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_010355,CUST_00537,2026-03-31 08:23:00.000000,normal,354,10,1,1,1,7,True,5485.64,2032.71,Gaming,1,1,,,0,0,0,1,1,UPI,0,0,1,1,1,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_012240,CUST_00708,2026-03-31 08:23:00.000000,normal,748,13,0,0,0,11,True,468.3,2748.66,Luxury Apparel,3,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_012766,CUST_00744,2026-03-31 08:23:00.000000,normal,678,14,0,0,0,10,True,2182.72,2160.79,Books,1,1,,,0,0,0,2,1,UPI,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_013805,CUST_00783,2026-03-31 08:23:00.000000,normal,876,16,0,0,0,16,True,2604.55,2322.74,Footwear,2,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.05,0.02439,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_015936,CUST_00885,2026-03-31 08:23:00.000000,normal,705,15,1,1,1,15,True,6010.46,1973.18,Luxury Apparel,1,1,,,0,0,0,1,1,UPI,0,0,1,1,1,0,0,1,0,0.2,0.097561,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_019425,CUST_00724,2026-03-31 08:23:00.000000,normal,61,24,0,0,0,22,True,1762.2,1577.69,Consumer Electronics,2,1,,,0,0,0,1,1,Card,0,0,1,0,1,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_030694,CUST_00367,2026-03-31 08:23:00.000000,normal,477,29,1,0,1,25,True,931.15,2245.63,Gaming,1,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_034941,CUST_00750,2026-03-31 08:23:00.000000,normal,287,29,0,0,0,25,True,935.68,1798.29,Books,1,1,,,0,0,0,1,1,Card,0,0,1,0,0,0,0,0,0,0.1,0.04878,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_038432,CUST_00000,2026-03-31 08:23:00.000000,normal,881,38,1,0,1,36,True,1989.81,2087.87,Home Goods,2,0,,,0,0,0,1,1,Card,0,0,1,1,1,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_039702,CUST_00330,2026-03-31 08:23:00.000000,normal,239,27,0,0,0,26,True,1489.56,2353.35,Footwear,1,1,,,0,0,0,2,1,Card,0,0,1,0,0,0,0,0,0,0.15,0.073171,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_039879,CUST_00863,2026-03-31 08:23:00.000000,normal,388,28,0,0,0,26,True,4224.39,2059.86,Home Goods,1,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.15,0.073171,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_040876,CUST_00824,2026-03-31 08:23:00.000000,frequent_legitimate,324,68,2,0,2,66,True,3235.29,2032.36,Footwear,1,1,,,0,0,0,1,1,Wallet,0,0,1,1,1,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_041837,CUST_00738,2026-03-31 08:23:00.000000,normal,773,37,1,1,1,36,True,1868.61,2407.28,Apparel,2,1,,,0,0,0,1,1,UPI,0,0,1,1,0,0,0,0,0,0.1,0.04878,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_046526,CUST_00520,2026-03-31 08:23:00.000000,frequent_legitimate,495,73,0,0,0,72,True,914.29,2081.35,Footwear,1,1,,,0,0,0,1,1,Netbanking,0,1,1,0,1,0,0,0,0,0.15,0.073171,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,low
ORD_047855,CUST_00023,2026-03-31 08:23:00.000000,frequent_legitimate,735,108,1,0,1,101,True,1252.53,2190.74,Books,5,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_049344,CUST_00925,2026-03-31 08:23:00.000000,normal,958,48,0,0,0,45,True,1612.17,2480.94,Gaming,1,1,,,0,0,0,1,1,Card,0,0,1,0,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ORD_049743,CUST_00180,2026-03-31 08:23:00.000000,frequent_legitimate,394,83,0,0,0,79,True,3038.72,2034.12,Accessories,3,1,,,0,0,0,1,1,UPI,0,0,1,0,0,0,0,0,0,0.05,0.02439,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
